GameDate,GameID,Season,SeasonStage,startTimeUTC,Team,Opponent,Venue,GF,GA,Win,Points,Game_No,B2B,Opp_B2B
2024-10-19 00:00:00.000,2024020079,20242025,Regular,2024-10-20 01:00:00.000,NYR,TOR,Away,4,1,1,2,5,0,0
2024-10-20 00:00:00.000,2024020089,20242025,Regular,2024-10-21 02:00:00.000,COL,SJS,Away,4,1,1,2,6,0,0
2024-10-20 00:00:00.000,2024020090,20242025,Regular,2024-10-21 02:00:00.000,LAK,ANA,Away,4,1,1,2,6,0,0
2024-10-22 00:00:00.000,2024020092,20242025,Regular,2024-10-23 00:00:00.000,WSH,PHI,Away,4,1,1,2,5,0,0
2024-10-26 00:00:00.000,2024020135,20242025,Regular,2024-10-27 03:00:00.000,CAR,SEA,Away,4,1,1,2,7,0,0
2024-10-31 00:00:00.000,2024020161,20242025,Regular,2024-11-01 00:00:00.000,TOR,SEA,Home,4,1,1,2,11,0,0
2024-11-06 00:00:00.000,2024020206,20242025,Regular,2024-11-07 02:00:00.000,DET,CHI,Away,4,1,1,2,12,0,0
2024-11-09 00:00:00.000,2024020230,20242025,Regular,2024-11-09 21:00:00.000,WPG,DAL,Home,4,1,1,2,15,0,0
2024-11-12 00:00:00.000,2024020246,20242025,Regular,2024-11-13 01:30:00.000,NJD,FLA,Away,4,1,1,2,19,0,0
2024-11-13 00:00:00.000,2024020254,20242025,Regular,2024-11-14 03:00:00.000,UTA,CAR,Home,4,1,1,2,16,0,0
2024-11-14 00:00:00.000,2024020259,20242025,Regular,2024-11-15 01:00:00.000,TBL,WPG,Home,4,1,1,2,15,0,0
2024-11-16 00:00:00.000,2024020283,20242025,Regular,2024-11-17 04:00:00.000,VAN,CHI,Home,4,1,1,2,16,0,0
2024-11-20 00:00:00.000,2024020302,20242025,Regular,2024-11-21 01:30:00.000,CAR,PHI,Away,4,1,1,2,18,0,0
2024-11-22 00:00:00.000,2024020316,20242025,Regular,2024-11-23 01:00:00.000,WPG,PIT,Away,4,1,1,2,20,0,0
2024-11-25 00:00:00.000,2024020335,20242025,Regular,2024-11-26 01:00:00.000,WSH,FLA,Away,4,1,1,2,21,0,0
2024-11-25 00:00:00.000,2024020342,20242025,Regular,2024-11-26 02:00:00.000,WPG,MIN,Away,4,1,1,2,22,0,0
2024-11-27 00:00:00.000,2024020359,20242025,Regular,2024-11-28 04:00:00.000,LAK,WPG,Home,4,1,1,2,23,0,0
2024-12-03 00:00:00.000,2024020403,20242025,Regular,2024-12-04 02:00:00.000,STL,WPG,Away,4,1,1,2,26,0,0
2024-12-12 00:00:00.000,2024020462,20242025,Regular,2024-12-13 01:00:00.000,PHI,DET,Home,4,1,1,2,30,0,0
2024-12-12 00:00:00.000,2024020466,20242025,Regular,2024-12-13 02:00:00.000,NSH,DAL,Away,4,1,1,2,30,0,0
2024-12-12 00:00:00.000,2024020469,20242025,Regular,2024-12-13 03:00:00.000,UTA,COL,Away,4,1,1,2,29,0,0
2024-12-14 00:00:00.000,2024020474,20242025,Regular,2024-12-14 19:00:00.000,NJD,CHI,Home,4,1,1,2,33,0,0
2024-12-14 00:00:00.000,2024020476,20242025,Regular,2024-12-14 20:00:00.000,MIN,PHI,Home,4,1,1,2,30,0,0
2024-12-17 00:00:00.000,2024020501,20242025,Regular,2024-12-18 02:00:00.000,NJD,STL,Away,4,1,1,2,34,0,0
2024-12-27 00:00:00.000,2024020564,20242025,Regular,2024-12-28 03:30:00.000,COL,UTA,Away,4,1,1,2,37,0,0
2025-01-08 00:00:00.000,2024020652,20242025,Regular,2025-01-09 04:00:00.000,FLA,UTA,Away,4,1,1,2,42,0,0
2025-01-09 00:00:00.000,2024020655,20242025,Regular,2025-01-10 01:00:00.000,TBL,BOS,Home,4,1,1,2,39,0,0
2025-01-09 00:00:00.000,2024020657,20242025,Regular,2025-01-10 01:00:00.000,DAL,PHI,Away,4,1,1,2,40,0,0
2025-01-14 00:00:00.000,2024020693,20242025,Regular,2025-01-15 01:00:00.000,DAL,TOR,Away,4,1,1,2,43,0,0
2025-01-16 00:00:00.000,2024020711,20242025,Regular,2025-01-17 01:00:00.000,CBJ,SJS,Home,4,1,1,2,45,0,0
2025-01-16 00:00:00.000,2024020713,20242025,Regular,2025-01-17 02:00:00.000,STL,CGY,Home,4,1,1,2,46,0,0
2025-01-18 00:00:00.000,2024020731,20242025,Regular,2025-01-19 01:30:00.000,NYI,SJS,Home,4,1,1,2,45,0,0
2025-01-25 00:00:00.000,2024020778,20242025,Regular,2025-01-25 22:00:00.000,SEA,PIT,Home,4,1,1,2,50,0,0
2025-01-28 00:00:00.000,2024020800,20242025,Regular,2025-01-29 01:00:00.000,WPG,MTL,Away,4,1,1,2,52,0,0
2025-01-28 00:00:00.000,2024020801,20242025,Regular,2025-01-29 01:00:00.000,CHI,TBL,Away,4,1,1,2,50,0,0
2025-01-30 00:00:00.000,2024020818,20242025,Regular,2025-01-31 03:00:00.000,CGY,ANA,Home,4,1,1,2,50,0,0
2025-02-25 00:00:00.000,2024020921,20242025,Regular,2025-02-26 01:30:00.000,TBL,EDM,Home,4,1,1,2,57,0,0
2025-02-25 00:00:00.000,2024020927,20242025,Regular,2025-02-26 02:00:00.000,FLA,NSH,Away,4,1,1,2,59,0,0
2025-02-26 00:00:00.000,2024020930,20242025,Regular,2025-02-27 01:00:00.000,WPG,OTT,Away,4,1,1,2,59,0,0
2025-03-01 00:00:00.000,2024020957,20242025,Regular,2025-03-02 02:00:00.000,STL,LAK,Home,4,1,1,2,61,0,0
2025-03-04 00:00:00.000,2024020980,20242025,Regular,2025-03-05 03:00:00.000,COL,PIT,Home,4,1,1,2,62,0,0
2025-03-06 00:00:00.000,2024020991,20242025,Regular,2025-03-06 19:00:00.000,WPG,PHI,Away,4,1,1,2,63,0,0
2025-03-08 00:00:00.000,2024021004,20242025,Regular,2025-03-08 12:30:00.000,SEA,PHI,Away,4,1,1,2,64,0,0
2025-03-11 00:00:00.000,2024021029,20242025,Regular,2025-03-11 19:30:00.000,CAR,TBL,Home,4,1,1,2,65,0,0
2025-03-11 00:00:00.000,2024021034,20242025,Regular,2025-03-11 22:30:00.000,LAK,NYI,Home,4,1,1,2,63,0,0
2025-03-14 00:00:00.000,2024021051,20242025,Regular,2025-03-14 20:00:00.000,WPG,DAL,Home,4,1,1,2,67,0,0
2025-03-18 00:00:00.000,2024021081,20242025,Regular,2025-03-18 19:00:00.000,WSH,DET,Home,4,1,1,2,68,0,0
2025-03-18 00:00:00.000,2024021082,20242025,Regular,2025-03-18 20:00:00.000,STL,NSH,Away,4,1,1,2,69,0,0
2025-03-20 00:00:00.000,2024021096,20242025,Regular,2025-03-20 20:00:00.000,ANA,NSH,Away,4,1,1,2,69,0,0
2025-03-22 00:00:00.000,2024021106,20242025,Regular,2025-03-22 14:00:00.000,MIN,BUF,Home,4,1,1,2,70,0,0
2025-03-22 00:00:00.000,2024021107,20242025,Regular,2025-03-22 15:00:00.000,STL,CHI,Home,4,1,1,2,71,0,0
2025-04-01 00:00:00.000,2024021186,20242025,Regular,2025-04-01 19:30:00.000,TBL,NYI,Away,4,1,1,2,74,0,0
2025-04-01 00:00:00.000,2024021191,20242025,Regular,2025-04-01 22:30:00.000,LAK,WPG,Home,4,1,1,2,74,0,0
2025-04-03 00:00:00.000,2024021197,20242025,Regular,2025-04-03 19:00:00.000,MTL,BOS,Home,4,1,1,2,75,0,0
2025-04-03 00:00:00.000,2024021203,20242025,Regular,2025-04-03 21:30:00.000,CGY,ANA,Home,4,1,1,2,75,0,0
2025-04-05 00:00:00.000,2024021219,20242025,Regular,2025-04-05 19:00:00.000,UTA,WPG,Home,4,1,1,2,77,0,0
2025-04-06 00:00:00.000,2024021222,20242025,Regular,2025-04-06 12:30:00.000,NYI,WSH,Home,4,1,1,2,76,0,0
2025-04-08 00:00:00.000,2024021236,20242025,Regular,2025-04-08 19:00:00.000,MTL,DET,Home,4,1,1,2,78,0,0
2025-04-10 00:00:00.000,2024021251,20242025,Regular,2025-04-10 19:00:00.000,FLA,DET,Home,4,1,1,2,79,0,0
2025-04-10 00:00:00.000,2024021256,20242025,Regular,2025-04-10 21:00:00.000,VAN,COL,Away,4,1,1,2,79,0,0
2025-04-13 00:00:00.000,2024021278,20242025,Regular,2025-04-13 15:30:00.000,BOS,PIT,Away,4,1,1,2,81,0,0
2025-04-21 00:00:00.000,2024030152,20242025,Playoffs,2025-04-21 19:30:00.000,WPG,STL,Home,2,1,1,2,84,0,0
2024-12-02 00:00:00.000,2024020395,20242025,Regular,2024-12-03 03:00:00.000,DAL,UTA,Away,2,1,1,2,24,1,0
2025-01-04 00:00:00.000,2024020626,20242025,Regular,2025-01-05 01:00:00.000,MTL,COL,Away,2,1,1,2,39,1,0
2025-01-14 00:00:00.000,2024020695,20242025,Regular,2025-01-15 01:30:00.000,FLA,NJD,Away,2,1,1,2,45,1,0
2025-01-19 00:00:00.000,2024020737,20242025,Regular,2025-01-19 19:00:00.000,OTT,NJD,Away,2,1,1,2,46,1,1
2025-01-21 00:00:00.000,2024020753,20242025,Regular,2025-01-22 02:00:00.000,CAR,DAL,Away,2,1,1,2,48,1,0
2025-02-23 00:00:00.000,2024020915,20242025,Regular,2025-02-24 02:00:00.000,UTA,VAN,Home,2,1,1,2,58,1,1
2025-03-02 00:00:00.000,2024020963,20242025,Regular,2025-03-02 23:00:00.000,CAR,CGY,Home,2,1,1,2,61,1,1
2025-03-14 00:00:00.000,2024021050,20242025,Regular,2025-03-14 19:30:00.000,EDM,NYI,Away,2,1,1,2,66,1,0
2025-03-18 00:00:00.000,2024021079,20242025,Regular,2025-03-18 19:00:00.000,CGY,NYR,Away,2,1,1,2,67,1,0
2025-04-06 00:00:00.000,2024021228,20242025,Regular,2025-04-06 19:00:00.000,MTL,NSH,Away,2,1,1,2,77,1,0
2024-10-13 00:00:00.000,2024020038,20242025,Regular,2024-10-14 00:00:00.000,WPG,MIN,Home,2,1,1,2,3,0,1
2024-11-02 00:00:00.000,2024020179,20242025,Regular,2024-11-03 00:00:00.000,DET,BUF,Home,2,1,1,2,11,0,1
2024-11-03 00:00:00.000,2024020189,20242025,Regular,2024-11-04 00:00:00.000,MIN,TOR,Home,2,1,1,2,11,0,1
2024-12-09 00:00:00.000,2024020444,20242025,Regular,2024-12-10 01:00:00.000,CHI,NYR,Away,2,1,1,2,28,0,1
2024-12-20 00:00:00.000,2024020523,20242025,Regular,2024-12-21 01:00:00.000,FLA,STL,Home,2,1,1,2,34,0,1
2025-01-11 00:00:00.000,2024020673,20242025,Regular,2025-01-12 01:00:00.000,DAL,MTL,Away,2,1,1,2,41,0,1
2025-01-11 00:00:00.000,2024020680,20242025,Regular,2025-01-12 03:00:00.000,NYI,UTA,Away,2,1,1,2,42,0,1
2025-01-11 00:00:00.000,2024020681,20242025,Regular,2025-01-12 04:00:00.000,CGY,LAK,Home,2,1,1,2,41,0,1
2025-01-14 00:00:00.000,2024020700,20242025,Regular,2025-01-15 02:00:00.000,STL,CGY,Home,2,1,1,2,45,0,1
2025-01-22 00:00:00.000,2024020760,20242025,Regular,2025-01-23 04:00:00.000,LAK,FLA,Home,2,1,1,2,45,0,1
2025-02-08 00:00:00.000,2024020888,20242025,Regular,2025-02-09 04:30:00.000,ANA,LAK,Away,2,1,1,2,54,0,1
2025-02-24 00:00:00.000,2024020916,20242025,Regular,2025-02-25 01:30:00.000,WPG,SJS,Home,2,1,1,2,58,0,1
2025-02-27 00:00:00.000,2024020941,20242025,Regular,2025-02-28 02:00:00.000,NSH,WPG,Home,2,1,1,2,58,0,1
2025-03-08 00:00:00.000,2024021010,20242025,Regular,2025-03-08 20:00:00.000,LAK,STL,Home,2,1,1,2,61,0,1
2025-03-11 00:00:00.000,2024021030,20242025,Regular,2025-03-11 20:00:00.000,MIN,COL,Home,2,1,1,2,65,0,1
2025-03-28 00:00:00.000,2024021153,20242025,Regular,2025-03-28 19:00:00.000,FLA,UTA,Home,2,1,1,2,72,0,1
2025-04-06 00:00:00.000,2024021225,20242025,Regular,2025-04-06 17:30:00.000,DET,FLA,Home,2,1,1,2,76,0,1
2025-04-14 00:00:00.000,2024021290,20242025,Regular,2025-04-14 22:00:00.000,VAN,SJS,Home,2,1,1,2,81,0,1
2025-04-16 00:00:00.000,2024021302,20242025,Regular,2025-04-16 19:00:00.000,WPG,ANA,Home,2,1,1,2,82,0,1
2024-10-11 00:00:00.000,2024020021,20242025,Regular,2024-10-12 02:00:00.000,WPG,CHI,Home,2,1,1,2,2,0,0
2024-10-12 00:00:00.000,2024020024,20242025,Regular,2024-10-12 19:00:00.000,BOS,LAK,Home,2,1,1,2,3,0,0
2024-10-19 00:00:00.000,2024020086,20242025,Regular,2024-10-20 03:00:00.000,UTA,BOS,Home,2,1,1,2,6,0,0
2024-10-19 00:00:00.000,2024020087,20242025,Regular,2024-10-20 04:00:00.000,SEA,CGY,Home,2,1,1,2,6,0,0
2024-10-26 00:00:00.000,2024020128,20242025,Regular,2024-10-27 01:00:00.000,NYR,ANA,Home,2,1,1,2,8,0,0
2024-10-31 00:00:00.000,2024020162,20242025,Regular,2024-11-01 00:00:00.000,PHI,STL,Home,2,1,1,2,11,0,0
2024-10-31 00:00:00.000,2024020163,20242025,Regular,2024-11-01 00:00:00.000,PIT,ANA,Home,2,1,1,2,12,0,0
2024-11-01 00:00:00.000,2024020170,20242025,Regular,2024-11-02 00:00:00.000,NYR,OTT,Home,2,1,1,2,10,0,0
2024-11-05 00:00:00.000,2024020204,20242025,Regular,2024-11-06 04:30:00.000,SJS,CBJ,Home,2,1,1,2,14,0,0
2024-11-07 00:00:00.000,2024020210,20242025,Regular,2024-11-08 01:30:00.000,PHI,TBL,Away,2,1,1,2,14,0,0
2024-11-10 00:00:00.000,2024020237,20242025,Regular,2024-11-11 01:00:00.000,CHI,MIN,Home,2,1,1,2,16,0,0
2024-11-16 00:00:00.000,2024020281,20242025,Regular,2024-11-17 02:00:00.000,DAL,MIN,Away,2,1,1,2,16,0,0
2024-11-19 00:00:00.000,2024020299,20242025,Regular,2024-11-20 03:00:00.000,CGY,NYI,Home,2,1,1,2,19,0,0
2024-11-21 00:00:00.000,2024020308,20242025,Regular,2024-11-22 01:00:00.000,DET,NYI,Home,2,1,1,2,19,0,0
2024-11-21 00:00:00.000,2024020310,20242025,Regular,2024-11-22 01:00:00.000,COL,WSH,Away,2,1,1,2,20,0,0
2024-11-23 00:00:00.000,2024020320,20242025,Regular,2024-11-23 22:00:00.000,LAK,SEA,Home,2,1,1,2,21,0,0
2024-11-23 00:00:00.000,2024020324,20242025,Regular,2024-11-24 01:00:00.000,BOS,DET,Away,2,1,1,2,22,0,0
2024-11-27 00:00:00.000,2024020350,20242025,Regular,2024-11-28 01:30:00.000,DET,CGY,Home,2,1,1,2,22,0,0
2024-11-27 00:00:00.000,2024020358,20242025,Regular,2024-11-28 04:00:00.000,COL,VGK,Home,2,1,1,2,23,0,0
2024-11-29 00:00:00.000,2024020370,20242025,Regular,2024-11-29 21:30:00.000,LAK,ANA,Away,2,1,1,2,24,0,0
2024-11-29 00:00:00.000,2024020372,20242025,Regular,2024-11-30 00:30:00.000,PIT,BOS,Away,2,1,1,2,25,0,0
2024-12-03 00:00:00.000,2024020398,20242025,Regular,2024-12-04 01:00:00.000,MTL,NYI,Home,2,1,1,2,25,0,0
2024-12-03 00:00:00.000,2024020400,20242025,Regular,2024-12-04 01:00:00.000,SJS,WSH,Away,2,1,1,2,28,0,0
2024-12-05 00:00:00.000,2024020412,20242025,Regular,2024-12-06 01:00:00.000,OTT,DET,Home,2,1,1,2,25,0,0
2024-12-07 00:00:00.000,2024020432,20242025,Regular,2024-12-08 01:00:00.000,COL,DET,Away,2,1,1,2,28,0,0
2024-12-10 00:00:00.000,2024020446,20242025,Regular,2024-12-11 01:00:00.000,TOR,NJD,Away,2,1,1,2,28,0,0
2024-12-10 00:00:00.000,2024020453,20242025,Regular,2024-12-11 03:00:00.000,EDM,TBL,Home,2,1,1,2,28,0,0
2024-12-10 00:00:00.000,2024020456,20242025,Regular,2024-12-11 04:00:00.000,FLA,SEA,Away,2,1,1,2,29,0,0
2024-12-12 00:00:00.000,2024020463,20242025,Regular,2024-12-13 01:00:00.000,WSH,CBJ,Away,2,1,1,2,28,0,0
2024-12-14 00:00:00.000,2024020483,20242025,Regular,2024-12-15 02:00:00.000,DAL,STL,Home,2,1,1,2,29,0,0
2024-12-20 00:00:00.000,2024020526,20242025,Regular,2024-12-21 02:00:00.000,UTA,MIN,Away,2,1,1,2,32,0,0
2025-01-02 00:00:00.000,2024020604,20242025,Regular,2025-01-03 01:00:00.000,NYR,BOS,Home,2,1,1,2,37,0,0
2025-01-02 00:00:00.000,2024020607,20242025,Regular,2025-01-03 01:30:00.000,TOR,NYI,Away,2,1,1,2,39,0,0
2025-01-02 00:00:00.000,2024020614,20242025,Regular,2025-01-03 04:30:00.000,SJS,TBL,Home,2,1,1,2,41,0,0
2025-01-04 00:00:00.000,2024020629,20242025,Regular,2025-01-05 03:00:00.000,LAK,TBL,Home,2,1,1,2,38,0,0
2025-01-08 00:00:00.000,2024020650,20242025,Regular,2025-01-09 01:30:00.000,WSH,VAN,Home,2,1,1,2,41,0,0
2025-01-10 00:00:00.000,2024020667,20242025,Regular,2025-01-11 02:00:00.000,LAK,WPG,Away,2,1,1,2,39,0,0
2025-01-10 00:00:00.000,2024020668,20242025,Regular,2025-01-11 03:00:00.000,UTA,SJS,Home,2,1,1,2,41,0,0
2025-01-11 00:00:00.000,2024020677,20242025,Regular,2025-01-12 01:00:00.000,CBJ,STL,Away,2,1,1,2,43,0,0
2025-01-11 00:00:00.000,2024020682,20242025,Regular,2025-01-12 04:00:00.000,NYR,VGK,Away,2,1,1,2,42,0,0
2025-01-16 00:00:00.000,2024020716,20242025,Regular,2025-01-17 02:00:00.000,WPG,SEA,Home,2,1,1,2,46,0,0
2025-01-21 00:00:00.000,2024020751,20242025,Regular,2025-01-22 01:00:00.000,PHI,DET,Home,2,1,1,2,48,0,0
2025-01-25 00:00:00.000,2024020780,20242025,Regular,2025-01-26 01:00:00.000,OTT,TOR,Home,2,1,1,2,49,0,0
2025-01-25 00:00:00.000,2024020786,20242025,Regular,2025-01-26 04:00:00.000,VAN,WSH,Home,2,1,1,2,48,0,0
2025-01-27 00:00:00.000,2024020798,20242025,Regular,2025-01-28 04:30:00.000,SJS,PIT,Home,2,1,1,2,53,0,0
2025-01-30 00:00:00.000,2024020820,20242025,Regular,2025-01-31 04:00:00.000,CBJ,VGK,Away,2,1,1,2,51,0,0
2025-02-02 00:00:00.000,2024020841,20242025,Regular,2025-02-03 01:00:00.000,STL,UTA,Away,2,1,1,2,53,0,0
2025-02-04 00:00:00.000,2024020850,20242025,Regular,2025-02-05 01:30:00.000,NYI,VGK,Home,2,1,1,2,53,0,0
2025-02-04 00:00:00.000,2024020856,20242025,Regular,2025-02-05 04:30:00.000,ANA,DAL,Home,2,1,1,2,53,0,0
2025-02-06 00:00:00.000,2024020867,20242025,Regular,2025-02-07 01:30:00.000,MIN,CAR,Home,2,1,1,2,55,0,0
2025-02-06 00:00:00.000,2024020870,20242025,Regular,2025-02-07 04:30:00.000,VAN,SJS,Away,2,1,1,2,54,0,0
2025-02-08 00:00:00.000,2024020884,20242025,Regular,2025-02-09 01:00:00.000,VAN,TOR,Home,2,1,1,2,55,0,0
2025-02-22 00:00:00.000,2024020896,20242025,Regular,2025-02-23 00:00:00.000,SEA,FLA,Away,2,1,1,2,58,0,0
2025-02-22 00:00:00.000,2024020898,20242025,Regular,2025-02-23 00:00:00.000,NSH,COL,Home,2,1,1,2,55,0,0
2025-02-25 00:00:00.000,2024020929,20242025,Regular,2025-02-26 03:00:00.000,UTA,CHI,Home,2,1,1,2,59,0,0
2025-02-27 00:00:00.000,2024020933,20242025,Regular,2025-02-28 01:00:00.000,NYI,BOS,Away,2,1,1,2,58,0,0
2025-03-01 00:00:00.000,2024020956,20242025,Regular,2025-03-02 01:00:00.000,PHI,WPG,Away,2,1,1,2,61,0,0
2025-03-03 00:00:00.000,2024020969,20242025,Regular,2025-03-04 01:00:00.000,FLA,TBL,Home,2,1,1,2,62,0,0
2025-03-04 00:00:00.000,2024020975,20242025,Regular,2025-03-05 01:00:00.000,CAR,DET,Away,2,1,1,2,62,0,0
2025-03-10 00:00:00.000,2024021022,20242025,Regular,2025-03-10 19:30:00.000,OTT,DET,Home,2,1,1,2,63,0,0
2025-03-11 00:00:00.000,2024021031,20242025,Regular,2025-03-11 20:00:00.000,WPG,NYR,Home,2,1,1,2,66,0,0
2025-03-14 00:00:00.000,2024021053,20242025,Regular,2025-03-14 22:00:00.000,ANA,NSH,Home,2,1,1,2,66,0,0
2025-03-17 00:00:00.000,2024021075,20242025,Regular,2025-03-17 19:00:00.000,NJD,CBJ,Away,2,1,1,2,69,0,0
2025-03-19 00:00:00.000,2024021087,20242025,Regular,2025-03-19 19:00:00.000,TOR,COL,Home,2,1,1,2,68,0,0
2025-03-29 00:00:00.000,2024021161,20242025,Regular,2025-03-29 16:30:00.000,STL,COL,Away,2,1,1,2,75,0,0
2025-03-29 00:00:00.000,2024021166,20242025,Regular,2025-03-29 20:00:00.000,DET,BOS,Home,2,1,1,2,73,0,0
2025-03-31 00:00:00.000,2024021179,20242025,Regular,2025-03-31 19:00:00.000,PHI,NSH,Home,2,1,1,2,76,0,0
2025-04-01 00:00:00.000,2024021187,20242025,Regular,2025-04-01 20:00:00.000,STL,DET,Home,2,1,1,2,76,0,0
2025-04-03 00:00:00.000,2024021198,20242025,Regular,2025-04-03 19:00:00.000,OTT,TBL,Home,2,1,1,2,75,0,0
2025-04-07 00:00:00.000,2024021233,20242025,Regular,2025-04-07 22:30:00.000,SEA,LAK,Away,2,1,1,2,78,0,0
2025-04-10 00:00:00.000,2024021258,20242025,Regular,2025-04-10 22:00:00.000,VGK,SEA,Home,2,1,1,2,79,0,0
2025-04-21 00:00:00.000,2024030162,20242025,Playoffs,2025-04-21 21:30:00.000,DAL,COL,Home,4,3,1,2,84,0,0
2024-10-11 00:00:00.000,2024020023,20242025,Regular,2024-10-12 04:00:00.000,VGK,STL,Home,4,3,1,2,2,0,1
2024-10-19 00:00:00.000,2024020084,20242025,Regular,2024-10-20 01:00:00.000,STL,CAR,Home,4,3,1,2,6,0,1
2024-10-25 00:00:00.000,2024020119,20242025,Regular,2024-10-26 01:00:00.000,NYI,NJD,Away,4,3,1,2,7,0,1
2024-10-26 00:00:00.000,2024020133,20242025,Regular,2024-10-27 03:00:00.000,VAN,PIT,Home,4,3,1,2,7,0,1
2024-10-27 00:00:00.000,2024020138,20242025,Regular,2024-10-28 00:00:00.000,MTL,PHI,Away,4,3,1,2,9,1,1
2024-11-11 00:00:00.000,2024020240,20242025,Regular,2024-11-12 01:00:00.000,PHI,SJS,Home,4,3,1,2,16,0,1
2025-01-11 00:00:00.000,2024020676,20242025,Regular,2025-01-12 01:00:00.000,EDM,CHI,Away,4,3,1,2,42,0,1
2025-01-24 00:00:00.000,2024020774,20242025,Regular,2025-01-25 01:30:00.000,DAL,VGK,Home,4,3,1,2,48,0,1
2025-02-04 00:00:00.000,2024020847,20242025,Regular,2025-02-05 01:00:00.000,TBL,OTT,Home,4,3,1,2,52,0,1
2025-03-07 00:00:00.000,2024020999,20242025,Regular,2025-03-07 20:30:00.000,CHI,UTA,Home,4,3,1,2,63,0,1
2025-04-13 00:00:00.000,2024021276,20242025,Regular,2025-04-13 13:00:00.000,OTT,PHI,Home,4,3,1,2,80,0,1
2025-04-17 00:00:00.000,2024021308,20242025,Regular,2025-04-17 19:00:00.000,TOR,DET,Home,4,3,1,2,82,0,1
2024-10-15 00:00:00.000,2024020051,20242025,Regular,2024-10-16 01:00:00.000,FLA,CBJ,Away,4,3,1,2,5,1,0
2024-10-26 00:00:00.000,2024020131,20242025,Regular,2024-10-27 02:00:00.000,NSH,CBJ,Home,4,3,1,2,8,1,0
2024-11-13 00:00:00.000,2024020253,20242025,Regular,2024-11-14 01:30:00.000,TOR,WSH,Away,4,3,1,2,18,1,0
2024-11-16 00:00:00.000,2024020279,20242025,Regular,2024-11-17 01:00:00.000,PIT,SJS,Home,4,3,1,2,20,1,0
2024-11-27 00:00:00.000,2024020355,20242025,Regular,2024-11-28 01:30:00.000,MTL,CBJ,Away,4,3,1,2,22,1,0
2024-11-30 00:00:00.000,2024020376,20242025,Regular,2024-11-30 19:00:00.000,NYR,MTL,Home,4,3,1,2,23,1,0
2025-01-05 00:00:00.000,2024020634,20242025,Regular,2025-01-06 00:00:00.000,CAR,PIT,Home,4,3,1,2,40,1,0
2025-01-16 00:00:00.000,2024020718,20242025,Regular,2025-01-17 03:30:00.000,EDM,COL,Away,4,3,1,2,45,1,0
2025-02-05 00:00:00.000,2024020860,20242025,Regular,2025-02-06 03:30:00.000,EDM,CHI,Away,4,3,1,2,54,1,0
2025-02-08 00:00:00.000,2024020882,20242025,Regular,2025-02-09 01:00:00.000,NYR,CBJ,Away,4,3,1,2,55,1,0
2025-02-23 00:00:00.000,2024020913,20242025,Regular,2025-02-24 01:30:00.000,DAL,NYI,Away,4,3,1,2,57,1,0
2025-03-12 00:00:00.000,2024021037,20242025,Regular,2025-03-12 21:00:00.000,VAN,CGY,Away,4,3,1,2,65,1,0
2025-03-20 00:00:00.000,2024021091,20242025,Regular,2025-03-20 19:00:00.000,TOR,NYR,Away,4,3,1,2,69,1,0
2025-03-23 00:00:00.000,2024021120,20242025,Regular,2025-03-23 18:00:00.000,FLA,PIT,Home,4,3,1,2,71,1,0
2025-04-09 00:00:00.000,2024021245,20242025,Regular,2025-04-09 19:00:00.000,TOR,TBL,Away,4,3,1,2,78,1,0
2025-04-11 00:00:00.000,2024021261,20242025,Regular,2025-04-11 19:00:00.000,DET,TBL,Away,4,3,1,2,79,1,0
2025-04-15 00:00:00.000,2024021293,20242025,Regular,2025-04-15 19:00:00.000,CHI,OTT,Away,4,3,1,2,82,1,0
2024-10-10 00:00:00.000,2024020017,20242025,Regular,2024-10-11 02:00:00.000,DAL,NSH,Away,4,3,1,2,1,0,0
2024-10-14 00:00:00.000,2024020042,20242025,Regular,2024-10-14 19:00:00.000,FLA,BOS,Away,4,3,1,2,4,0,0
2024-10-15 00:00:00.000,2024020056,20242025,Regular,2024-10-16 04:00:00.000,EDM,PHI,Home,4,3,1,2,4,0,0
2024-10-17 00:00:00.000,2024020064,20242025,Regular,2024-10-18 01:00:00.000,TBL,VGK,Home,4,3,1,2,3,0,0
2024-10-18 00:00:00.000,2024020074,20242025,Regular,2024-10-19 03:00:00.000,COL,ANA,Home,4,3,1,2,5,0,0
2024-10-19 00:00:00.000,2024020078,20242025,Regular,2024-10-20 00:00:00.000,FLA,VGK,Home,4,3,1,2,7,0,0
2024-10-19 00:00:00.000,2024020081,20242025,Regular,2024-10-20 01:00:00.000,NYI,MTL,Home,4,3,1,2,5,0,0
2024-10-22 00:00:00.000,2024020102,20242025,Regular,2024-10-23 03:30:00.000,CGY,PIT,Home,4,3,1,2,6,0,0
2024-10-24 00:00:00.000,2024020116,20242025,Regular,2024-10-25 04:00:00.000,WPG,SEA,Away,4,3,1,2,7,0,0
2024-10-26 00:00:00.000,2024020125,20242025,Regular,2024-10-27 01:00:00.000,BOS,TOR,Home,4,3,1,2,9,0,0
2024-10-28 00:00:00.000,2024020146,20242025,Regular,2024-10-29 03:00:00.000,CAR,VAN,Away,4,3,1,2,8,0,0
2024-11-01 00:00:00.000,2024020169,20242025,Regular,2024-11-02 00:00:00.000,NYI,BUF,Away,4,3,1,2,11,0,0
2024-11-02 00:00:00.000,2024020176,20242025,Regular,2024-11-02 21:00:00.000,CHI,LAK,Away,4,3,1,2,12,0,0
